,time,area,count
621,2023-03-16 07:04:00,Little Italy,10
622,2023-03-16 07:04:00,Marina,91
623,2023-03-16 07:04:00,Mission Hills,3
624,2023-03-16 07:04:00,North Park,1
625,2023-03-16 07:04:00,University Heights,3
626,2023-03-16 07:05:00,Bankers Hill,5
627,2023-03-16 07:05:00,Barrio Logan,1
628,2023-03-16 07:05:00,Columbia,21
629,2023-03-16 07:05:00,Core,13
630,2023-03-16 07:05:00,Cortez Hill,10
631,2023-03-16 07:05:00,East Village,43
632,2023-03-16 07:05:00,Five Points,1
633,2023-03-16 07:05:00,Gaslamp,4
634,2023-03-16 07:05:00,Little Italy,10
635,2023-03-16 07:05:00,Marina,91
636,2023-03-16 07:05:00,Mission Hills,3
637,2023-03-16 07:05:00,North Park,1
638,2023-03-16 07:05:00,University Heights,3
639,2023-03-16 07:06:00,Bankers Hill,5
640,2023-03-16 07:06:00,Barrio Logan,1
641,2023-03-16 07:06:00,Columbia,21
642,2023-03-16 07:06:00,Core,14
643,2023-03-16 07:06:00,Cortez Hill,11
644,2023-03-16 07:06:00,East Village,44
645,2023-03-16 07:06:00,Five Points,1
646,2023-03-16 07:06:00,Gaslamp,4
647,2023-03-16 07:06:00,Little Italy,10
648,2023-03-16 07:06:00,Marina,91
649,2023-03-16 07:06:00,Mission Hills,4
650,2023-03-16 07:06:00,North Park,1
651,2023-03-16 07:06:00,University Heights,3
652,2023-03-16 07:07:00,Bankers Hill,5
653,2023-03-16 07:07:00,Barrio Logan,1
654,2023-03-16 07:07:00,Columbia,21
655,2023-03-16 07:07:00,Core,14
656,2023-03-16 07:07:00,Cortez Hill,11
657,2023-03-16 07:07:00,East Village,47
658,2023-03-16 07:07:00,Five Points,1
659,2023-03-16 07:07:00,Gaslamp,5
660,2023-03-16 07:07:00,Little Italy,10
661,2023-03-16 07:07:00,Marina,92
662,2023-03-16 07:07:00,Mission Hills,4
663,2023-03-16 07:07:00,North Park,1
664,2023-03-16 07:07:00,University Heights,3
665,2023-03-16 07:08:00,Bankers Hill,5
666,2023-03-16 07:08:00,Barrio Logan,1
667,2023-03-16 07:08:00,Columbia,21
668,2023-03-16 07:08:00,Core,15
669,2023-03-16 07:08:00,Cortez Hill,11
670,2023-03-16 07:08:00,East Village,49
671,2023-03-16 07:08:00,Five Points,1
672,2023-03-16 07:08:00,Gaslamp,5
673,2023-03-16 07:08:00,Little Italy,11
674,2023-03-16 07:08:00,Marina,92
675,2023-03-16 07:08:00,Mission Hills,4
676,2023-03-16 07:08:00,North Park,1
677,2023-03-16 07:08:00,University Heights,3
678,2023-03-16 07:09:00,Bankers Hill,5
679,2023-03-16 07:09:00,Barrio Logan,1
680,2023-03-16 07:09:00,Columbia,22
681,2023-03-16 07:09:00,Core,15
682,2023-03-16 07:09:00,Cortez Hill,11
683,2023-03-16 07:09:00,East Village,51
684,2023-03-16 07:09:00,Five Points,1
685,2023-03-16 07:09:00,Gaslamp,5
686,2023-03-16 07:09:00,Little Italy,11
687,2023-03-16 07:09:00,Marina,93
688,2023-03-16 07:09:00,Mission Hills,4
689,2023-03-16 07:09:00,North Park,1
690,2023-03-16 07:09:00,University Heights,3
691,2023-03-16 07:10:00,Bankers Hill,5
692,2023-03-16 07:10:00,Barrio Logan,1
693,2023-03-16 07:10:00,Columbia,23
694,2023-03-16 07:10:00,Core,15
695,2023-03-16 07:10:00,Cortez Hill,11
696,2023-03-16 07:10:00,East Village,51
697,2023-03-16 07:10:00,Five Points,1
698,2023-03-16 07:10:00,Gaslamp,5
699,2023-03-16 07:10:00,Hillcrest,1
700,2023-03-16 07:10:00,Little Italy,12
701,2023-03-16 07:10:00,Marina,93
702,2023-03-16 07:10:00,Mission Hills,4
703,2023-03-16 07:10:00,North Park,1
704,2023-03-16 07:10:00,University Heights,3
705,2023-03-16 07:11:00,Bankers Hill,6
706,2023-03-16 07:11:00,Barrio Logan,1
707,2023-03-16 07:11:00,Columbia,24
708,2023-03-16 07:11:00,Core,16
709,2023-03-16 07:11:00,Cortez Hill,11
710,2023-03-16 07:11:00,East Village,51
711,2023-03-16 07:11:00,Five Points,1
712,2023-03-16 07:11:00,Gaslamp,5
713,2023-03-16 07:11:00,Hillcrest,3
714,2023-03-16 07:11:00,Little Italy,12
715,2023-03-16 07:11:00,Marina,94
716,2023-03-16 07:11:00,Mission Hills,4
717,2023-03-16 07:11:00,North Park,1
718,2023-03-16 07:11:00,University Heights,4
719,2023-03-16 07:12:00,Bankers Hill,7
720,2023-03-16 07:12:00,Barrio Logan,1
721,2023-03-16 07:12:00,Columbia,24
722,2023-03-16 07:12:00,Core,16
723,2023-03-16 07:12:00,Cortez Hill,11
724,2023-03-16 07:12:00,East Village,52
725,2023-03-16 07:12:00,Five Points,1
726,2023-03-16 07:12:00,Gaslamp,5
727,2023-03-16 07:12:00,Hillcrest,3
728,2023-03-16 07:12:00,Little Italy,13
729,2023-03-16 07:12:00,Marina,94
730,2023-03-16 07:12:00,Mission Hills,4
731,2023-03-16 07:12:00,North Park,1
732,2023-03-16 07:12:00,University Heights,4
733,2023-03-16 07:13:00,Bankers Hill,11
734,2023-03-16 07:13:00,Barrio Logan,1
735,2023-03-16 07:13:00,Columbia,24
736,2023-03-16 07:13:00,Core,17
737,2023-03-16 07:13:00,Cortez Hill,12
738,2023-03-16 07:13:00,East Village,54
739,2023-03-16 07:13:00,Five Points,1
740,2023-03-16 07:13:00,Gaslamp,5
741,2023-03-16 07:13:00,Hillcrest,3
742,2023-03-16 07:13:00,Little Italy,15
743,2023-03-16 07:13:00,Marina,95
744,2023-03-16 07:13:00,Mission Hills,4
745,2023-03-16 07:13:00,North Park,1
746,2023-03-16 07:13:00,University Heights,5
747,2023-03-16 07:14:00,Bankers Hill,11
748,2023-03-16 07:14:00,Barrio Logan,1
749,2023-03-16 07:14:00,Columbia,25
750,2023-03-16 07:14:00,Core,18
751,2023-03-16 07:14:00,Cortez Hill,12
752,2023-03-16 07:14:00,East Village,58
753,2023-03-16 07:14:00,Five Points,1
754,2023-03-16 07:14:00,Gaslamp,5
755,2023-03-16 07:14:00,Hillcrest,3
756,2023-03-16 07:14:00,Little Italy,17
757,2023-03-16 07:14:00,Marina,96
758,2023-03-16 07:14:00,Mission Hills,6
759,2023-03-16 07:14:00,North Park,1
760,2023-03-16 07:14:00,University Heights,5
761,2023-03-16 07:15:00,Bankers Hill,13
762,2023-03-16 07:15:00,Barrio Logan,1
763,2023-03-16 07:15:00,Columbia,26
764,2023-03-16 07:15:00,Core,21
765,2023-03-16 07:15:00,Cortez Hill,13
766,2023-03-16 07:15:00,East Village,59
767,2023-03-16 07:15:00,Five Points,1
768,2023-03-16 07:15:00,Gaslamp,5
769,2023-03-16 07:15:00,Hillcrest,3
770,2023-03-16 07:15:00,Little Italy,17
771,2023-03-16 07:15:00,Marina,96
772,2023-03-16 07:15:00,Mission Hills,6
773,2023-03-16 07:15:00,North Park,1
774,2023-03-16 07:15:00,University Heights,6
775,2023-03-16 07:16:00,Bankers Hill,13
776,2023-03-16 07:16:00,Barrio Logan,1
777,2023-03-16 07:16:00,Columbia,30
778,2023-03-16 07:16:00,Core,21
779,2023-03-16 07:16:00,Cortez Hill,13
780,2023-03-16 07:16:00,East Village,61
781,2023-03-16 07:16:00,Five Points,1
782,2023-03-16 07:16:00,Gaslamp,5
783,2023-03-16 07:16:00,Hillcrest,4
784,2023-03-16 07:16:00,Little Italy,18
785,2023-03-16 07:16:00,Marina,96
786,2023-03-16 07:16:00,Mission Hills,6
787,2023-03-16 07:16:00,North Park,1
788,2023-03-16 07:16:00,University Heights,6
789,2023-03-16 07:17:00,Bankers Hill,13
790,2023-03-16 07:17:00,Barrio Logan,1
791,2023-03-16 07:17:00,Columbia,30
792,2023-03-16 07:17:00,Core,21
793,2023-03-16 07:17:00,Cortez Hill,13
794,2023-03-16 07:17:00,East Village,62
795,2023-03-16 07:17:00,Five Points,1
796,2023-03-16 07:17:00,Gaslamp,5
797,2023-03-16 07:17:00,Hillcrest,4
798,2023-03-16 07:17:00,Little Italy,20
799,2023-03-16 07:17:00,Marina,96
800,2023-03-16 07:17:00,Mission Hills,8
801,2023-03-16 07:17:00,North Park,1
802,2023-03-16 07:17:00,University Heights,6
803,2023-03-16 07:18:00,Bankers Hill,14
804,2023-03-16 07:18:00,Barrio Logan,1
805,2023-03-16 07:18:00,Columbia,31
806,2023-03-16 07:18:00,Core,21
807,2023-03-16 07:18:00,Cortez Hill,13
808,2023-03-16 07:18:00,East Village,63
809,2023-03-16 07:18:00,Five Points,1
810,2023-03-16 07:18:00,Gaslamp,5
811,2023-03-16 07:18:00,Hillcrest,4
812,2023-03-16 07:18:00,Little Italy,22
813,2023-03-16 07:18:00,Marina,96
814,2023-03-16 07:18:00,Mission Hills,9
815,2023-03-16 07:18:00,North Park,1
816,2023-03-16 07:18:00,University Heights,6
817,2023-03-16 07:19:00,Bankers Hill,15
818,2023-03-16 07:19:00,Barrio Logan,1
819,2023-03-16 07:19:00,Columbia,31
820,2023-03-16 07:19:00,Core,21
821,2023-03-16 07:19:00,Cortez Hill,13
822,2023-03-16 07:19:00,East Village,64
823,2023-03-16 07:19:00,Five Points,1
824,2023-03-16 07:19:00,Gaslamp,5
825,2023-03-16 07:19:00,Hillcrest,4
826,2023-03-16 07:19:00,Little Italy,22
827,2023-03-16 07:19:00,Marina,97
828,2023-03-16 07:19:00,Mission Hills,9
829,2023-03-16 07:19:00,North Park,1
830,2023-03-16 07:19:00,University Heights,6
831,2023-03-16 07:20:00,Bankers Hill,16
832,2023-03-16 07:20:00,Barrio Logan,1
833,2023-03-16 07:20:00,Columbia,31
834,2023-03-16 07:20:00,Core,21
835,2023-03-16 07:20:00,Cortez Hill,13
836,2023-03-16 07:20:00,East Village,67
837,2023-03-16 07:20:00,Five Points,1
838,2023-03-16 07:20:00,Gaslamp,5
839,2023-03-16 07:20:00,Hillcrest,4
840,2023-03-16 07:20:00,Little Italy,22
841,2023-03-16 07:20:00,Marina,97
842,2023-03-16 07:20:00,Mission Hills,9
843,2023-03-16 07:20:00,North Park,1
844,2023-03-16 07:20:00,University Heights,6
845,2023-03-16 07:21:00,Bankers Hill,17
846,2023-03-16 07:21:00,Barrio Logan,1
847,2023-03-16 07:21:00,College,1
848,2023-03-16 07:21:00,Columbia,32
849,2023-03-16 07:21:00,Core,21
850,2023-03-16 07:21:00,Cortez Hill,13
851,2023-03-16 07:21:00,East Village,71
852,2023-03-16 07:21:00,Five Points,1
853,2023-03-16 07:21:00,Gaslamp,6
854,2023-03-16 07:21:00,Hillcrest,4
855,2023-03-16 07:21:00,Little Italy,22
856,2023-03-16 07:21:00,Marina,97
857,2023-03-16 07:21:00,Mission Hills,9
858,2023-03-16 07:21:00,North Park,1
859,2023-03-16 07:21:00,University Heights,6
860,2023-03-16 07:22:00,Bankers Hill,18
861,2023-03-16 07:22:00,Barrio Logan,1
862,2023-03-16 07:22:00,College,1
863,2023-03-16 07:22:00,Columbia,32
864,2023-03-16 07:22:00,Core,21
865,2023-03-16 07:22:00,Cortez Hill,15
866,2023-03-16 07:22:00,East Village,72
867,2023-03-16 07:22:00,Five Points,1
868,2023-03-16 07:22:00,Gaslamp,6
869,2023-03-16 07:22:00,Hillcrest,4
870,2023-03-16 07:22:00,Little Italy,22
871,2023-03-16 07:22:00,Marina,97
872,2023-03-16 07:22:00,Mission Hills,9
873,2023-03-16 07:22:00,North Park,2
874,2023-03-16 07:22:00,University Heights,6
875,2023-03-16 07:23:00,Bankers Hill,18
876,2023-03-16 07:23:00,Barrio Logan,1
877,2023-03-16 07:23:00,College,1
878,2023-03-16 07:23:00,Columbia,33
879,2023-03-16 07:23:00,Core,21
880,2023-03-16 07:23:00,Cortez Hill,15
881,2023-03-16 07:23:00,East Village,73
882,2023-03-16 07:23:00,Five Points,1
883,2023-03-16 07:23:00,Gaslamp,6
884,2023-03-16 07:23:00,Hillcrest,4
885,2023-03-16 07:23:00,Little Italy,23
886,2023-03-16 07:23:00,Marina,98
887,2023-03-16 07:23:00,Mission Hills,9
888,2023-03-16 07:23:00,North Park,2
889,2023-03-16 07:23:00,University Heights,6
890,2023-03-16 07:24:00,Bankers Hill,18
891,2023-03-16 07:24:00,Barrio Logan,1
892,2023-03-16 07:24:00,College,1
893,2023-03-16 07:24:00,Columbia,33
894,2023-03-16 07:24:00,Core,22
895,2023-03-16 07:24:00,Cortez Hill,15
896,2023-03-16 07:24:00,East Village,74
897,2023-03-16 07:24:00,Five Points,1
898,2023-03-16 07:24:00,Gaslamp,6
899,2023-03-16 07:24:00,Hillcrest,4
900,2023-03-16 07:24:00,Little Italy,23
901,2023-03-16 07:24:00,Marina,99
902,2023-03-16 07:24:00,Mission Hills,9
903,2023-03-16 07:24:00,North Park,2
904,2023-03-16 07:24:00,University Heights,6
905,2023-03-16 07:25:00,Bankers Hill,18
906,2023-03-16 07:25:00,Barrio Logan,1
907,2023-03-16 07:25:00,College,1
908,2023-03-16 07:25:00,Columbia,34
909,2023-03-16 07:25:00,Core,22
910,2023-03-16 07:25:00,Cortez Hill,16
911,2023-03-16 07:25:00,East Village,74
912,2023-03-16 07:25:00,Five Points,1
913,2023-03-16 07:25:00,Gaslamp,6
914,2023-03-16 07:25:00,Hillcrest,6
915,2023-03-16 07:25:00,Little Italy,24
916,2023-03-16 07:25:00,Marina,99
917,2023-03-16 07:25:00,Mission Hills,9
918,2023-03-16 07:25:00,North Park,2
919,2023-03-16 07:25:00,University Heights,6
920,2023-03-16 07:26:00,Bankers Hill,18
921,2023-03-16 07:26:00,Barrio Logan,1
922,2023-03-16 07:26:00,College,1
923,2023-03-16 07:26:00,Columbia,34
924,2023-03-16 07:26:00,Core,24
925,2023-03-16 07:26:00,Cortez Hill,16
926,2023-03-16 07:26:00,East Village,75
927,2023-03-16 07:26:00,Five Points,1
928,2023-03-16 07:26:00,Gaslamp,6
929,2023-03-16 07:26:00,Hillcrest,6
930,2023-03-16 07:26:00,Little Italy,24
931,2023-03-16 07:26:00,Marina,100
932,2023-03-16 07:26:00,Mission Hills,9
933,2023-03-16 07:26:00,North Park,2
934,2023-03-16 07:26:00,University Heights,6
935,2023-03-16 07:27:00,Bankers Hill,20
936,2023-03-16 07:27:00,Barrio Logan,1
937,2023-03-16 07:27:00,College,1
938,2023-03-16 07:27:00,Columbia,36
939,2023-03-16 07:27:00,Core,24
940,2023-03-16 07:27:00,Cortez Hill,17
941,2023-03-16 07:27:00,East Village,78
942,2023-03-16 07:27:00,Five Points,1
943,2023-03-16 07:27:00,Gaslamp,7
944,2023-03-16 07:27:00,Hillcrest,6
945,2023-03-16 07:27:00,Little Italy,25
946,2023-03-16 07:27:00,Marina,100
947,2023-03-16 07:27:00,Mission Hills,9
948,2023-03-16 07:27:00,North Park,2
949,2023-03-16 07:27:00,University Heights,6
950,2023-03-16 07:28:00,Bankers Hill,20
951,2023-03-16 07:28:00,Barrio Logan,1
952,2023-03-16 07:28:00,College,1
953,2023-03-16 07:28:00,Columbia,37
954,2023-03-16 07:28:00,Core,24
955,2023-03-16 07:28:00,Cortez Hill,18
956,2023-03-16 07:28:00,East Village,82
957,2023-03-16 07:28:00,Five Points,1
958,2023-03-16 07:28:00,Gaslamp,7
959,2023-03-16 07:28:00,Hillcrest,6
960,2023-03-16 07:28:00,Little Italy,27
961,2023-03-16 07:28:00,Marina,101
962,2023-03-16 07:28:00,Mission Hills,9
963,2023-03-16 07:28:00,North Park,2
964,2023-03-16 07:28:00,University Heights,6
965,2023-03-16 07:29:00,Bankers Hill,20
966,2023-03-16 07:29:00,Barrio Logan,1
967,2023-03-16 07:29:00,College,1
968,2023-03-16 07:29:00,Columbia,38
969,2023-03-16 07:29:00,Core,24
970,2023-03-16 07:29:00,Cortez Hill,18
971,2023-03-16 07:29:00,East Village,84
972,2023-03-16 07:29:00,Five Points,1
973,2023-03-16 07:29:00,Gaslamp,7
974,2023-03-16 07:29:00,Hillcrest,6
975,2023-03-16 07:29:00,Little Italy,27
976,2023-03-16 07:29:00,Marina,102
977,2023-03-16 07:29:00,Mission Hills,9
978,2023-03-16 07:29:00,North Park,2
979,2023-03-16 07:29:00,University Heights,6
980,2023-03-16 07:30:00,Bankers Hill,20
981,2023-03-16 07:30:00,Barrio Logan,1
982,2023-03-16 07:30:00,College,1
983,2023-03-16 07:30:00,Columbia,38
984,2023-03-16 07:30:00,Core,26
985,2023-03-16 07:30:00,Cortez Hill,18
986,2023-03-16 07:30:00,East Village,86
987,2023-03-16 07:30:00,Five Points,1
988,2023-03-16 07:30:00,Gaslamp,8
989,2023-03-16 07:30:00,Hillcrest,6
990,2023-03-16 07:30:00,Little Italy,28
991,2023-03-16 07:30:00,Marina,102
992,2023-03-16 07:30:00,Mission Hills,9
993,2023-03-16 07:30:00,North Park,2
994,2023-03-16 07:30:00,University Heights,6
995,2023-03-16 07:31:00,Bankers Hill,22
996,2023-03-16 07:31:00,Barrio Logan,1
997,2023-03-16 07:31:00,College,1
998,2023-03-16 07:31:00,Columbia,40
999,2023-03-16 07:31:00,Core,27
1000,2023-03-16 07:31:00,Cortez Hill,20
1001,2023-03-16 07:31:00,East Village,87
1002,2023-03-16 07:31:00,Five Points,1
1003,2023-03-16 07:31:00,Gaslamp,10
1004,2023-03-16 07:31:00,Hillcrest,6
1005,2023-03-16 07:31:00,Little Italy,29
1006,2023-03-16 07:31:00,Marina,102
1007,2023-03-16 07:31:00,Mission Hills,9
1008,2023-03-16 07:31:00,North Park,2
1009,2023-03-16 07:31:00,University Heights,6
1010,2023-03-16 07:32:00,Bankers Hill,22
1011,2023-03-16 07:32:00,Barrio Logan,1
1012,2023-03-16 07:32:00,College,1
1013,2023-03-16 07:32:00,Columbia,45
1014,2023-03-16 07:32:00,Core,27
1015,2023-03-16 07:32:00,Cortez Hill,21
1016,2023-03-16 07:32:00,East Village,89
1017,2023-03-16 07:32:00,Five Points,1
1018,2023-03-16 07:32:00,Gaslamp,10
1019,2023-03-16 07:32:00,Hillcrest,6
1020,2023-03-16 07:32:00,Little Italy,29
1021,2023-03-16 07:32:00,Marina,102
1022,2023-03-16 07:32:00,Mission Hills,9
1023,2023-03-16 07:32:00,North Park,2
1024,2023-03-16 07:32:00,University Heights,6
1025,2023-03-16 07:33:00,Bankers Hill,23
1026,2023-03-16 07:33:00,Barrio Logan,1
1027,2023-03-16 07:33:00,College,1
1028,2023-03-16 07:33:00,Columbia,45
1029,2023-03-16 07:33:00,Core,28
1030,2023-03-16 07:33:00,Cortez Hill,21
1031,2023-03-16 07:33:00,East Village,90
1032,2023-03-16 07:33:00,Five Points,1
1033,2023-03-16 07:33:00,Gaslamp,11
1034,2023-03-16 07:33:00,Hillcrest,6
1035,2023-03-16 07:33:00,Little Italy,30
1036,2023-03-16 07:33:00,Marina,102
1037,2023-03-16 07:33:00,Mission Hills,9
1038,2023-03-16 07:33:00,North Park,2
1039,2023-03-16 07:33:00,University Heights,6
1040,2023-03-16 07:34:00,Bankers Hill,23
1041,2023-03-16 07:34:00,Barrio Logan,1
1042,2023-03-16 07:34:00,College,1
1043,2023-03-16 07:34:00,Columbia,46
1044,2023-03-16 07:34:00,Core,28
1045,2023-03-16 07:34:00,Cortez Hill,21
1046,2023-03-16 07:34:00,East Village,90
1047,2023-03-16 07:34:00,Five Points,1
1048,2023-03-16 07:34:00,Gaslamp,11
1049,2023-03-16 07:34:00,Hillcrest,8
1050,2023-03-16 07:34:00,Little Italy,30
1051,2023-03-16 07:34:00,Marina,102
1052,2023-03-16 07:34:00,Mission Hills,9
1053,2023-03-16 07:34:00,North Park,2
1054,2023-03-16 07:34:00,University Heights,6
1055,2023-03-16 07:35:00,Bankers Hill,23
1056,2023-03-16 07:35:00,Barrio Logan,1
1057,2023-03-16 07:35:00,College,1
1058,2023-03-16 07:35:00,Columbia,46
1059,2023-03-16 07:35:00,Core,28
1060,2023-03-16 07:35:00,Cortez Hill,21
1061,2023-03-16 07:35:00,East Village,91
1062,2023-03-16 07:35:00,Five Points,1
1063,2023-03-16 07:35:00,Gaslamp,12
1064,2023-03-16 07:35:00,Hillcrest,10
1065,2023-03-16 07:35:00,Little Italy,30
1066,2023-03-16 07:35:00,Marina,103
1067,2023-03-16 07:35:00,Mission Hills,9
1068,2023-03-16 07:35:00,North Park,2
1069,2023-03-16 07:35:00,University Heights,6
1070,2023-03-16 07:36:00,Bankers Hill,23
1071,2023-03-16 07:36:00,Barrio Logan,1
1072,2023-03-16 07:36:00,College,1
1073,2023-03-16 07:36:00,Columbia,48
1074,2023-03-16 07:36:00,Core,29
1075,2023-03-16 07:36:00,Cortez Hill,21
1076,2023-03-16 07:36:00,East Village,92
1077,2023-03-16 07:36:00,Five Points,1
1078,2023-03-16 07:36:00,Gaslamp,12
1079,2023-03-16 07:36:00,Hillcrest,9
1080,2023-03-16 07:36:00,Little Italy,30
1081,2023-03-16 07:36:00,Marina,103
1082,2023-03-16 07:36:00,Mission Hills,9
1083,2023-03-16 07:36:00,North Park,2
1084,2023-03-16 07:36:00,University Heights,6
1085,2023-03-16 07:37:00,Bankers Hill,23
1086,2023-03-16 07:37:00,Barrio Logan,1
1087,2023-03-16 07:37:00,College,1
1088,2023-03-16 07:37:00,Columbia,49
1089,2023-03-16 07:37:00,Core,30
1090,2023-03-16 07:37:00,Cortez Hill,21
1091,2023-03-16 07:37:00,East Village,92
1092,2023-03-16 07:37:00,Five Points,1
1093,2023-03-16 07:37:00,Gaslamp,12
1094,2023-03-16 07:37:00,Hillcrest,9
1095,2023-03-16 07:37:00,Little Italy,30
1096,2023-03-16 07:37:00,Marina,103
1097,2023-03-16 07:37:00,Mission Hills,9
1098,2023-03-16 07:37:00,North Park,2
1099,2023-03-16 07:37:00,University Heights,6
1100,2023-03-16 07:38:00,Bankers Hill,23
1101,2023-03-16 07:38:00,Barrio Logan,1
1102,2023-03-16 07:38:00,College,1
1103,2023-03-16 07:38:00,Columbia,50
1104,2023-03-16 07:38:00,Core,31
1105,2023-03-16 07:38:00,Cortez Hill,21
1106,2023-03-16 07:38:00,East Village,93
1107,2023-03-16 07:38:00,Five Points,1
1108,2023-03-16 07:38:00,Gaslamp,13
1109,2023-03-16 07:38:00,Hillcrest,9
1110,2023-03-16 07:38:00,Little Italy,31
1111,2023-03-16 07:38:00,Marina,103
1112,2023-03-16 07:38:00,Mission Hills,9
1113,2023-03-16 07:38:00,North Park,3
1114,2023-03-16 07:38:00,University Heights,7
1115,2023-03-16 07:39:00,Bankers Hill,23
1116,2023-03-16 07:39:00,Barrio Logan,1
1117,2023-03-16 07:39:00,College,1
1118,2023-03-16 07:39:00,Columbia,50
1119,2023-03-16 07:39:00,Core,34
1120,2023-03-16 07:39:00,Cortez Hill,21
1121,2023-03-16 07:39:00,East Village,93
1122,2023-03-16 07:39:00,Five Points,1
1123,2023-03-16 07:39:00,Gaslamp,13
1124,2023-03-16 07:39:00,Hillcrest,10
1125,2023-03-16 07:39:00,Little Italy,31
1126,2023-03-16 07:39:00,Marina,103
1127,2023-03-16 07:39:00,Mission Hills,9
1128,2023-03-16 07:39:00,North Park,3
1129,2023-03-16 07:39:00,University Heights,7
1130,2023-03-16 07:40:00,Bankers Hill,23
1131,2023-03-16 07:40:00,Barrio Logan,1
1132,2023-03-16 07:40:00,College,1
1133,2023-03-16 07:40:00,Columbia,51
1134,2023-03-16 07:40:00,Core,34
1135,2023-03-16 07:40:00,Cortez Hill,21
1136,2023-03-16 07:40:00,East Village,93
1137,2023-03-16 07:40:00,Five Points,1
1138,2023-03-16 07:40:00,Gaslamp,13
1139,2023-03-16 07:40:00,Hillcrest,12
1140,2023-03-16 07:40:00,Little Italy,31
1141,2023-03-16 07:40:00,Marina,104
1142,2023-03-16 07:40:00,Mission Hills,9
1143,2023-03-16 07:40:00,North Park,3
1144,2023-03-16 07:40:00,University Heights,7
1145,2023-03-16 07:41:00,Bankers Hill,24
1146,2023-03-16 07:41:00,Barrio Logan,1
1147,2023-03-16 07:41:00,College,1
1148,2023-03-16 07:41:00,Columbia,52
1149,2023-03-16 07:41:00,Core,34
1150,2023-03-16 07:41:00,Cortez Hill,21
1151,2023-03-16 07:41:00,East Village,95
1152,2023-03-16 07:41:00,Five Points,1
1153,2023-03-16 07:41:00,Gaslamp,13
1154,2023-03-16 07:41:00,Hillcrest,12
1155,2023-03-16 07:41:00,Little Italy,34
1156,2023-03-16 07:41:00,Marina,104
1157,2023-03-16 07:41:00,Mission Hills,9
1158,2023-03-16 07:41:00,North Park,3
1159,2023-03-16 07:41:00,University Heights,7
1160,2023-03-16 07:42:00,Bankers Hill,25
1161,2023-03-16 07:42:00,Barrio Logan,1
1162,2023-03-16 07:42:00,College,1
1163,2023-03-16 07:42:00,Columbia,52
1164,2023-03-16 07:42:00,Core,34
1165,2023-03-16 07:42:00,Cortez Hill,22
1166,2023-03-16 07:42:00,East Village,98
1167,2023-03-16 07:42:00,Five Points,1
1168,2023-03-16 07:42:00,Gaslamp,13
1169,2023-03-16 07:42:00,Hillcrest,13
1170,2023-03-16 07:42:00,Little Italy,35
1171,2023-03-16 07:42:00,Marina,105
1172,2023-03-16 07:42:00,Mission Hills,9
1173,2023-03-16 07:42:00,North Park,3
1174,2023-03-16 07:42:00,University Heights,7
1175,2023-03-16 07:43:00,Bankers Hill,26
1176,2023-03-16 07:43:00,Barrio Logan,1
1177,2023-03-16 07:43:00,College,1
1178,2023-03-16 07:43:00,Columbia,52
1179,2023-03-16 07:43:00,Core,34
1180,2023-03-16 07:43:00,Cortez Hill,22
1181,2023-03-16 07:43:00,East Village,101
1182,2023-03-16 07:43:00,Five Points,1
1183,2023-03-16 07:43:00,Gaslamp,13
1184,2023-03-16 07:43:00,Hillcrest,13
1185,2023-03-16 07:43:00,Little Italy,36
1186,2023-03-16 07:43:00,Marina,106
1187,2023-03-16 07:43:00,Mission Hills,9
1188,2023-03-16 07:43:00,North Park,3
1189,2023-03-16 07:43:00,University Heights,7
1190,2023-03-16 07:44:00,Bankers Hill,26
1191,2023-03-16 07:44:00,Barrio Logan,1
1192,2023-03-16 07:44:00,College,1
1193,2023-03-16 07:44:00,Columbia,52
1194,2023-03-16 07:44:00,Core,36
1195,2023-03-16 07:44:00,Cortez Hill,23
1196,2023-03-16 07:44:00,East Village,106
1197,2023-03-16 07:44:00,Five Points,1
1198,2023-03-16 07:44:00,Gaslamp,13
1199,2023-03-16 07:44:00,Hillcrest,14
1200,2023-03-16 07:44:00,Little Italy,36
1201,2023-03-16 07:44:00,Marina,108
